intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,2.17,1.6293624678240404,2.711138035724427,0.25,8.85,10.8,2.8e-06,5.7e-06,p<.001
foot_syls2,2.8,1.8985566440330368,3.6922047355107024,0.37,7.54,6.31,2.2e-04,3.4e-04,p<.001
foot_syls3,3.08,2.4019538286905826,3.765427084700311,0.29,10.73,6.89,1.5e-05,2.8e-05,p<.001
foot_syls4,4.22,3.4534599372160426,4.98967610448693,0.34,12.3,9.68,3.2e-07,7.3e-07,p<.001
