intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
wrd_end_syl1,2.63,1.8486241220999444,3.415338156492288,0.4,6.63,182.1,3.7e-10,2.3e-09,p<.001
wrd_end_syl2,2.72,1.9450936325002095,3.5038892893105125,0.39,6.9,180.92,8.6e-11,1.1e-09,p<.001
wrd_end_syl3,2.87,2.0379376926919965,3.703852964898461,0.42,6.81,138.2,2.7e-10,1.8e-09,p<.001
