intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
ana_syls0,22.55,14.78728344116687,30.31179569166052,3.44,6.56,9.14,9.7e-05,1.4e-04,p<.001
ana_syls1,24.48,18.59815105037926,30.35222858858092,2.59,9.45,8.82,6.6e-06,1.1e-05,p<.001
ana_syls2,26.98,24.02815192057593,29.935154343374652,1.32,20.46,9.63,2.9e-09,9.9e-09,p<.001
ana_syls3,24.82,20.508397289900778,29.127842352005533,1.9,13.04,8.96,4.0e-07,7.8e-07,p<.001
