intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
ana_syls0,4.19,3.356381677861982,5.02106285815294,0.37,11.33,9.28,9.6e-07,1.8e-06,p<.001
ana_syls1,3.17,2.641881635968808,3.706892125302069,0.24,13.28,10.03,1.1e-07,2.3e-07,p<.001
ana_syls2,4.24,3.6660748633424887,4.810031986512049,0.26,16.34,10.81,5.7e-09,1.6e-08,p<.001
ana_syls3,3.73,3.20230402033618,4.261706287857463,0.24,15.64,10.3,1.7e-08,4.2e-08,p<.001
