intercept,slope,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,modeMWH,-1.705,-6.037451307462292,2.626686071362484,2.21,-0.772,0.44,0.497,
modeMDC,modeMYN,4.243,2.470181257065243,6.015887962775879,0.905,4.691,2.7e-06,7.0e-06,p<0.0001
modeMDC,modeMDQ,6.388,4.570943929259529,8.204306315375332,0.927,6.891,5.5e-12,3.7e-11,p<0.0001
modeMWH,modeMYN,4.233,2.457656310206845,6.0085335509769475,0.906,4.673,3.0e-06,7.0e-06,p<0.0001
modeMWH,modeMDQ,6.378,4.5585769438979025,8.197045224923475,0.928,6.871,6.4e-12,3.7e-11,p<0.0001
modeMYN,modeMDQ,2.213,1.5849636597631942,2.840125554932876,0.32,6.91,4.9e-12,3.7e-11,p<0.0001
intercept,genderM,1.699,0.11599761839767896,3.281934215602867,0.808,2.104,0.035,0.049,p<0.05
