0.0000
0.0000
0.0000
0.0000
0.0013
0.0053
0.0000
0.0000
0.0000
0.0000
0.0013
0.0045
0.0000
0.0000
0.0000
0.0000
0.0013
0.0047
0.0000
0.0000
0.0000
0.0000
0.0014
0.0024
0.0000
0.0000
0.0000
0.0000
0.0013
0.0053
0.0000
0.9987
0.9960
0.0000
0.0007
1.0000
0.0000
0.0000
0.0000
0.0000
0.0009
0.0015
0.0000
0.0000
0.0000
0.0000
0.0012
0.0058
0.0000
0.0000
0.0000
0.0000
0.0012
0.0000
0.0000
0.0000
0.0000
0.0000
0.0012
0.0000
0.0000
0.0000
0.0000
0.0000
0.0012
0.0000
0.0000
0.0000
0.0000
0.0000
0.0014
0.0000
0.0000
0.0000
0.0000
0.0000
0.0015
0.0045
0.9676
0.0000
1.0000
0.0000
0.0008
0.0090
0.0000
0.0000
0.0000
0.0000
0.0013
0.0004
0.0000
0.0000
0.0000
0.0000
0.0016
0.0022
