intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,-3.2,-3.8817202604803436,-2.5271514664552175,0.32,-9.96,17.41,1.2997947611930689e-8,NA,NA
foot_syls2,-2.7,-3.422396502247399,-1.9728985605721414,0.35,-7.67,24.87,5.2272260380772475e-8,NA,NA
foot_syls3,-2.74,-3.4193811074281224,-2.065277332274483,0.32,-8.53,17.38,1.270188567038614e-7,NA,NA
foot_syls4,-2.4,-3.0652099823318246,-1.7267908070064677,0.32,-7.45,20.59,2.838924369487963e-7,NA,NA
pre_syls0,-3.2,-3.8817202604803436,-2.5271514664552175,0.32,-9.96,17.41,1.2997947611930689e-8,NA,NA
pre_syls1,-3.08,-3.760459739665868,-2.4028399549583375,0.32,-9.55,17.63,2.169879648020947e-8,NA,NA
pre_syls2,-3.48,-4.165604409030369,-2.796368190819338,0.33,-10.53,22.38,3.8363953528911475e-10,NA,NA
pre_syls3,-3.4,-4.0816577014555735,-2.7203868664141426,0.33,-10.36,22.26,5.604135791586717e-10,NA,NA
