intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,0.45,-0.19397251462648263,1.0980039229323917,0.3,1.48,15.91,0.15733813840770608,NA,NA
foot_syls1,foot_syls3,1.93,1.407484094976911,2.4538297718445774,0.23,8.22,9.99,9.293156102433596e-6,NA,NA
foot_syls1,foot_syls4,1.05,0.3182326077504565,1.7887407594817437,0.33,3.15,11.12,0.009134740488111024,NA,NA
foot_syls2,foot_syls3,1.48,0.8760051236295265,2.081284986305528,0.29,5.14,18.94,5.9187411642912785e-5,NA,NA
foot_syls2,foot_syls4,0.6,0.02735997966997883,1.1755851628649592,0.27,2.21,16.65,0.04109906187716787,NA,NA
foot_syls3,foot_syls4,-0.88,-1.4173552980292898,-0.3369777755489791,0.25,-3.48,14.3,0.003606135700100991,NA,NA
