intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,93.6,46.50069807530761,140.70193676727519,15.61,6,3.32,0.006940472278219447,NA,NA
foot_syls2,95.69,49.74100273924243,141.63866398610168,16.07,5.96,3.72,0.0049956407749117,NA,NA
foot_syls3,96.52,49.41228149571866,143.63346869134074,15.6,6.19,3.31,0.006323289556842311,NA,NA
foot_syls4,94.23,46.5980176258035,141.86196872427274,15.43,6.11,3.17,0.007490526950702293,NA,NA
pre_syls0,93.6,46.50069807530761,140.70193676727519,15.61,6,3.32,0.006940472278219447,NA,NA
pre_syls1,85.8,38.7182301525121,132.87546572937637,15.61,5.49,3.32,0.009032024749293342,NA,NA
pre_syls2,87.55,40.438947774844586,134.66023850376666,15.6,5.61,3.31,0.008548497973627958,NA,NA
pre_syls3,80.12,32.86128236710574,127.38626382963798,15.54,5.15,3.27,0.011442847599641495,NA,NA
