intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,0.5067883314830718,0.1832899984369305,0.8302866645292131,0.16478672906061723,3.0754195703262512,749.6759658018752,0.0021784182125120163,NA,NA
foot_syls1,foot_syls3,0.4621066427840592,0.20849702607298176,0.7157162594951367,0.12918614169665069,3.5770604858620056,749.7014304589075,3.6979506345871215e-4,NA,NA
foot_syls1,foot_syls4,0.8084354686722283,0.4146568768210088,1.2022140605234477,0.20004232209186376,4.041322157323175,279.8719555924067,6.873688965547657e-5,NA,NA
foot_syls2,foot_syls3,-0.044681688700159816,-0.3862182598893712,0.29685488248905156,0.1739753241055065,-0.2568277365189032,749.9472289520075,0.7973821996515473,NA,NA
foot_syls2,foot_syls4,0.3016471368934856,-0.1040141038269154,0.7073083776138867,0.2061479901724691,1.4632552887909278,303.3248295710221,0.1444329831590287,NA,NA
foot_syls3,foot_syls4,0.3463288254572743,-0.06119810542061255,0.7538557563351611,0.2071026314950684,1.6722570010681934,305.7348329553017,0.09549665924425983,NA,NA
pre_syls0,pre_syls1,0.1227860157713648,-0.13295425466039504,0.3785262862031247,0.13027153315279455,0.9425391165647061,749.90887190081,0.34622023150616876,NA,NA
pre_syls0,pre_syls2,-0.276550436440825,-0.6692856890182086,0.11618481613655868,0.19944886995846128,-1.3865730926348265,260.7811871386377,0.16675616785889094,NA,NA
pre_syls0,pre_syls3,-0.19658642066442109,-0.597921139811773,0.20474829848293077,0.20297618733918465,-0.9685196241070096,138.42171119528908,0.334474139288361,NA,NA
pre_syls1,pre_syls2,-0.39933645241060156,-0.6984827556285558,-0.10019014919264735,0.15093349191312522,-2.6457776027632947,108.96660013247072,0.009355970840893648,NA,NA
pre_syls1,pre_syls3,-0.3193724366372756,-0.6308736161355397,-0.007871257139011545,0.15531670621519783,-2.05626583527191,53.180509549930996,0.044678740147909075,NA,NA
pre_syls2,pre_syls3,0.07996401578128183,-0.1421741609926963,0.30210219255526,0.10452919465460368,0.764992173196276,15.530086969600738,0.4557447227943403,NA,NA
intercept,fin_phonL%,-0.082,-0.4753030621688815,0.31101403425125274,0.2,-0.41,755.56,0.6818035524751295,NA,NA
intercept,nuc_new_wordTRUE,0.181,-0.05106797759967863,0.41332642996514807,0.115,1.572,44.16,0.12309786742602702,NA,NA
intercept,genderM,-0.255,-1.1150914327122599,0.6059652089775449,0.38,-0.669,8.98,0.5200790578907128,NA,NA
