intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,282.109,237.4717061531664,326.7455593266753,19.976,14.122,9.79,7.812446983482129e-8,NA,NA
foot_syls2,303.605,229.44691426304018,377.7625913960941,31.546,9.624,7.21,2.2715423394437605e-5,NA,NA
foot_syls3,379.001,334.36576138199507,423.63667047318927,19.974,18.974,9.79,4.783588777183324e-9,NA,NA
foot_syls4,513.717,439.5014948881172,587.9323836909863,31.547,16.284,7.18,6.213025231148735e-7,NA,NA
pre_syls0,282.109,237.4717061531664,326.7455593266753,19.976,14.122,9.79,7.812446983482129e-8,NA,NA
pre_syls1,247.81,203.16360095931407,292.4572410686661,19.987,12.399,9.82,2.570162313568709e-7,NA,NA
pre_syls2,258.315,193.69426202799468,322.93655775756974,27.875,9.267,7.77,1.817919995126955e-5,NA,NA
pre_syls3,225.639,161.00926760281666,290.26917699654246,27.877,8.094,7.76,4.7666539837081986e-5,NA,NA
