intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,1.484,-11.891333233021484,14.859751070010343,6.747,0.22,107.35,0.8263154963992589,NA,NA
foot_syls1,foot_syls3,3.319,-10.28009071264363,16.918923260266457,6.862,0.484,109.55,0.6295370361855137,NA,NA
foot_syls1,foot_syls4,1.204,-12.411049844375901,14.818324861057059,6.87,0.175,110.06,0.8612433297052692,NA,NA
foot_syls2,foot_syls3,1.835,-10.185090733803335,13.855505444555323,6.064,0.303,108.09,0.7627558932202065,NA,NA
foot_syls2,foot_syls4,-0.281,-12.576729530513978,12.015586710325978,6.203,-0.045,107.51,0.9640069350175884,NA,NA
foot_syls3,foot_syls4,-2.116,-13.382070056253502,9.150512523840534,5.685,-0.372,109.71,0.7104759548871956,NA,NA
intercept,acc_phonL*,12.501,-9.631073268939069,34.63225543827713,11.172,1.119,114.39,0.26553557689559565,NA,NA
intercept,genderM,-66.95,-90.50034973924313,-43.40018003591153,10.334,-6.478,8.59,1.4088330760029288e-4,NA,NA
