intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,86.602,83.15785774431866,90.04637152109727,1.58,54.829,11.91,1.0921610494447904e-15,NA,NA
foot_syls2,87.965,84.28462900678342,91.6457006655532,1.719,51.164,14.29,1.3618857742690846e-17,NA,NA
foot_syls3,88.271,84.82638164930987,91.71485244866983,1.579,55.885,11.91,8.717815323254376e-16,NA,NA
foot_syls4,87.86,84.17970599927379,91.54087777331493,1.719,51.102,14.29,1.3819624541834467e-17,NA,NA
pre_syls0,86.602,83.15785774431866,90.04637152109727,1.58,54.829,11.91,1.0921610494447904e-15,NA,NA
pre_syls1,87.108,83.66275110863067,90.55296666615034,1.58,55.124,11.93,9.75396497953295e-16,NA,NA
pre_syls2,86.805,83.20959498032389,90.40101856051785,1.675,51.825,13.87,2.8304743103891433e-17,NA,NA
pre_syls3,86.797,83.20152239734047,90.39346508215154,1.675,51.815,13.87,2.815397010586983e-17,NA,NA
