intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,98.147,81.46504804984949,114.82827581896038,7.932,12.373,17.75,3.6664144410855186e-10,NA,NA
foot_syls2,99.631,84.00285463109267,115.25888707473348,7.255,13.732,13.39,2.8514049122462032e-9,NA,NA
foot_syls3,101.466,86.42874750579381,116.50340891230462,6.815,14.889,10.78,1.5741243300280145e-8,NA,NA
foot_syls4,99.35,84.07275239132446,114.62784649427914,7,14.194,11.81,8.805180299226156e-9,NA,NA
