intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
acc_phonH*,acc_phon>H*,0.38,-0.4480513134539454,1.2076235098007715,0.416,0.914,76.32,0.3637750672288337,NA,NA
acc_phonH*,acc_phonL*H,-0.298,-0.9131551818635242,0.31655789049034033,0.31,-0.961,112.29,0.33849749740847135,NA,NA
acc_phon>H*,acc_phonL*H,-0.678,-1.4061507184853697,0.049981230638054264,0.368,-1.844,117.49,0.06764234325986485,NA,NA
foot_syls1,foot_syls2,1.108,0.6058423806123182,1.6107949365633232,0.254,4.356,160.45,2.354602273546739e-5,NA,NA
foot_syls1,foot_syls3,1.261,0.7511774073957459,1.7707250968402128,0.258,4.885,161.51,2.474806851493771e-6,NA,NA
foot_syls1,foot_syls4,2.044,1.4653149979610378,2.621793087653142,0.293,6.978,164.83,6.9413316316702e-11,NA,NA
foot_syls2,foot_syls3,0.153,-0.32362367172227485,0.6288888586195689,0.241,0.633,152.03,0.5275689705183035,NA,NA
foot_syls2,foot_syls4,0.935,0.3728945933248008,1.4975761749404546,0.285,3.286,151.2,0.0012635308528648975,NA,NA
foot_syls3,foot_syls4,0.783,0.25528051290286935,1.309925069680773,0.267,2.932,151.9,0.0038873807386041,NA,NA
