intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
ana_syls0,85.79,82.88960555770159,88.69051464852298,1.31,65.472,10.51,4.521656137191938e-15,NA,NA
ana_syls1,85.969,83.07190412754808,88.86613369085431,1.307,65.764,10.41,5.561827961016985e-15,NA,NA
ana_syls2,85.16,82.26724903627309,88.05278340639978,1.303,65.348,10.29,8.22837717417676e-15,NA,NA
ana_syls3,85.043,82.15034766313421,87.93629701189114,1.303,65.249,10.29,8.225326981538125e-15,NA,NA
