intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,0.567,0.15562424578494388,0.9778946089444802,0.208,2.72,180.05,0.00716502624330131,NA,NA
foot_syls1,foot_syls3,1.714,1.2284491600350302,2.200281901364063,0.246,6.962,180.1,6.052711821889778e-11,NA,NA
foot_syls1,foot_syls4,1.276,0.8661253241395765,1.6862808499974709,0.208,6.141,180.03,5.116156113833186e-9,NA,NA
foot_syls2,foot_syls3,1.148,0.6561971804639604,1.6390150262053713,0.249,4.608,180.19,7.668208371314764e-6,NA,NA
foot_syls2,foot_syls4,0.709,0.30743503902420916,1.1114522803836229,0.204,3.482,180.01,6.240779516091579e-4,NA,NA
foot_syls3,foot_syls4,-0.438,-0.9182663104703992,0.041941423209558015,0.243,-1.801,180.16,0.0734005551222658,NA,NA
intercept,fin_phonL%,-0.466,-1.3026756067868468,0.36974141764520824,0.424,-1.101,180.47,0.27248475908272085,NA,NA
