intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,124.245,67.09229395021354,181.39746781381717,22.779,5.454,5.44,0.002160726795129789,NA,NA
foot_syls2,126.382,41.470263241948985,211.29435522791022,33.272,3.798,5.12,0.01208363879454467,NA,NA
foot_syls3,127.269,70.11552522373094,184.42166033831958,22.776,5.588,5.44,0.0019302694828699375,NA,NA
foot_syls4,109.717,32.92958398632591,186.50496642038615,30.145,3.64,5.16,0.014126312614682954,NA,NA
pre_syls0,124.245,67.09229395021354,181.39746781381717,22.779,5.454,5.44,0.002160726795129789,NA,NA
pre_syls1,116.47,59.31867797779412,173.62141633634397,22.784,5.112,5.45,0.002916676911384043,NA,NA
pre_syls2,112.438,40.665329327035494,184.2109455222335,28.356,3.965,5.27,0.009608895710441231,NA,NA
pre_syls3,86.022,14.249638903529984,157.7946974223877,28.357,3.034,5.27,0.027060843850133104,NA,NA
