intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,88.182,85.2442150458691,91.11932160391568,1.33,66.315,10.68,2.5895869012419713e-15,NA,NA
foot_syls2,89.143,86.20717631438154,92.07892639185181,1.328,67.116,10.63,2.5876784101468845e-15,NA,NA
foot_syls3,89.39,86.44513668298544,92.33448467035768,1.336,66.904,10.88,1.3993878392164164e-15,NA,NA
foot_syls4,90.194,87.23146927284314,93.15603479645763,1.351,66.737,11.39,3.968692963543328e-16,NA,NA
acc_phonH*,88.182,85.2442150458691,91.11932160391568,1.33,66.315,10.68,2.5895869012419713e-15,NA,NA
acc_phon>H*,88.391,85.40458632140773,91.37797543823147,1.372,64.427,12.09,1.0315806059623775e-16,NA,NA
acc_phonL*H,87.79,84.85674198750213,90.72384347676721,1.326,66.202,10.56,3.5367860067882155e-15,NA,NA
