intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
acc_phonH*,87.764,46.9659742222894,128.56229062603595,3.277,26.779,1.01,0.023127172979653964,NA,NA
acc_phon>H*,88.144,48.740761219359094,127.54707582725797,3.291,26.781,1.03,0.02193282140896888,NA,NA
acc_phonL*H,87.466,46.61397059378637,128.31769696207766,3.277,26.691,1.01,0.023248398813181505,NA,NA
foot_syls1,87.764,46.9659742222894,128.56229062603595,3.277,26.779,1.01,0.023127172979653964,NA,NA
foot_syls2,88.872,48.046471247543636,129.69843092202535,3.277,27.119,1.01,0.022857984834686568,NA,NA
foot_syls3,89.025,48.42107648181351,129.6290908831849,3.279,27.148,1.01,0.022647207171147137,NA,NA
foot_syls4,89.808,49.753012913124394,129.86236002252974,3.285,27.342,1.02,0.02202392390485769,NA,NA
