intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,3.21,2.791968176827999,3.621496891289749,0.18,17.69,8.39,6.20016551689972e-8,NA,NA
foot_syls2,3.19,2.5876921163834474,3.782447258105572,0.25,12.86,6.38,8.472502297543126e-6,NA,NA
foot_syls3,3.08,2.6631787175073223,3.492520681125499,0.18,16.98,8.38,8.724327562009882e-8,NA,NA
foot_syls4,2.5,1.958157023860423,3.0423908523917067,0.23,11.01,6.69,1.5633475187340754e-5,NA,NA
pre_syls0,3.21,2.791968176827999,3.621496891289749,0.18,17.69,8.39,6.20016551689972e-8,NA,NA
pre_syls1,3.48,3.063467010435065,3.892941705721254,0.18,19.18,8.4,3.137774112044393e-8,NA,NA
pre_syls2,3.58,3.0707007188072124,4.089622395817289,0.22,16.54,7.15,5.777843692717581e-7,NA,NA
pre_syls3,3.6,3.0883370087987085,4.107254632983089,0.22,16.63,7.15,5.585243573986872e-7,NA,NA
