intercept,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,0.029860699608008044,0.0013761446386137198,0.6479416160629162,0.046883033939448954,-2.236358010568293,0.025328329307830636,NA,NA
modeMWH,0.019723726317291097,8.981379293498328e-4,0.4331465882094736,0.031088121671046933,-2.49079145346446,0.012745890913733952,NA,NA
modeMYN,0.05466981162098575,0.0025503584631704577,1.1719091044788197,0.08549505204878947,-1.8585253875863195,0.06309444158425503,NA,NA
modeMDQ,0.30116989356566354,0.014404830387755812,6.296728413230846,0.4671462823115108,-0.7736938156826981,0.4391118780419871,NA,NA
