intercept,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,0.32258179078705235,0.03912960620194561,2.659342166909095,0.3471895327955784,-1.0512084585572599,0.29316285915684115,NA,NA
modeMWH,0.014294566796942349,0.001317918376370788,0.15504347126180326,0.0173859114221903,-3.4925717896480246,4.7839298391248253e-4,NA,NA
modeMYN,0.7696513673500845,0.0947729394870516,6.250341399875929,0.8224636698165901,-0.24500571782212674,0.8064520040876608,NA,NA
modeMDQ,0.7842056053112522,0.09665871837960943,6.3623689793441285,0.837628931734771,-0.227580328901319,0.8199725139502528,NA,NA
