intercept,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,0.0016786821892581815,2.593057154562313e-4,0.010867380564962096,0.0015997078494062833,-6.705195046340899,2.0113752383091963e-11,NA,NA
modeMWH,0.0016953595058563004,2.6159455862445304e-4,0.010987399238007864,0.0016165500423289826,-6.690889114724274,2.2181870131815824e-11,NA,NA
modeMYN,0.11025366905882536,0.032066110083352174,0.3790878129381828,0.06947144298635312,-3.4993687481531683,4.663611411302202e-4,NA,NA
modeMDQ,0.9217496001569251,0.2919249257085254,2.910413776169846,0.5407275037173918,-0.13889750648647,0.8895311414042268,NA,NA
