term,sumsq,meansq,NumDF,DenDF,F value,p.value,p.adj (BH),signif.
acc_phon,352059.09,176029.545,2,713.059,104.211,1.9802135835776165e-40,NA,NA
ana_syls,19024.543,6341.514,3,2.691,3.754,0.1687572890410299,NA,NA
foot_syls,132724.018,44241.339,3,658.674,26.191,5.156565142549195e-16,NA,NA
wrd_end_syl,30446.067,15223.034,2,704.17,9.012,1.3656407674745566e-4,NA,NA
gender,46035.582,46035.582,1,9.131,27.253,5.237237642846648e-4,NA,NA
