intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
modeMDC,modeMWH,-0.373,-6.176393034441434,5.43134203938825,2.955,-0.126,613.04,0.9,0.938,
modeMDC,modeMYN,-2.478,-8.314142756744994,3.359112575045724,2.972,-0.834,613.15,0.405,0.512,
modeMDC,modeMDQ,-16.834,-23.078068753224777,-10.590472621468251,3.179,-5.295,614.88,1.7e-07,6.8e-07,p<0.0001
modeMWH,modeMYN,-2.105,-7.933779732052699,3.723800543995122,2.968,-0.709,613.21,0.478,0.581,
modeMWH,modeMDQ,-16.462,-22.71691341696475,-10.206576965677575,3.185,-5.168,615,3.2e-07,1.2e-06,p<0.0001
modeMYN,modeMDQ,-14.357,-20.4681656630377,-8.245345531689793,3.112,-4.613,614.38,4.8e-06,1.5e-05,p<0.0001
