intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
modeMDC,86.592,83.15716655821012,90.0276583874552,1.562,55.441,11.07,7.0e-15,2.8e-14,p<0.0001
modeMWH,86.982,83.91137379116938,90.05198966502155,1.4,62.152,11.3,1.1e-15,1.2e-14,p<0.0001
modeMYN,86.993,83.66363742577161,90.32216820218784,1.514,57.456,11.09,4.4e-15,2.6e-14,p<0.0001
modeMDQ,87.976,84.20740341983132,91.74378279125423,1.708,51.503,10.8,2.9e-14,9.7e-14,p<0.0001
