intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
modeMDC,modeMWH,-2.425,-5.164850674867135,0.31476883778366016,1.23,-1.972,9.99,0.077,0.105,
modeMDC,modeMYN,3.55,1.6886157803465565,5.4106698103847934,0.835,4.251,9.99,0.002,0.003,p<0.01
modeMDC,modeMDQ,6.614,4.042273827775979,9.1858107901548,1.156,5.724,10.08,1.9e-04,4.6e-04,p<0.001
modeMWH,modeMYN,5.975,2.800980541018672,9.148386191187596,1.424,4.195,10,0.002,0.004,p<0.01
modeMWH,modeMDQ,9.039,5.113521782326488,12.964643526771647,1.762,5.129,10.03,4.4e-04,9.9e-04,p<0.001
modeMYN,modeMDQ,3.064,1.2156559704579024,4.913142156492345,0.828,3.699,9.89,0.004,0.007,p<0.01
