intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
modeMDC,267.095,186.65039216949543,347.53945100447385,31.193,8.563,4.95,3.8e-04,5.2e-04,p<0.001
modeMWH,266.722,186.27872170829403,347.16607047559137,31.195,8.55,4.95,3.8e-04,5.2e-04,p<0.001
modeMYN,264.617,184.1652298152563,345.0695831829395,31.179,8.487,4.94,4.0e-04,5.4e-04,p<0.001
modeMDQ,250.261,169.7907824087539,330.73051939626487,31.146,8.035,4.92,5.2e-04,6.2e-04,p<0.001
