intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,36.83,-3.8237846569846923,77.4767046545779,17.91,2.06,8.8,0.07057987865933181,NA,NA
foot_syls2,38.54,-1.6471936359751425,78.73466266237779,17.39,2.22,7.9,0.05791985845589459,NA,NA
foot_syls3,43.6,3.316501702253724,83.88663741530016,17.47,2.5,7.99,0.03718457966362379,NA,NA
foot_syls4,55.34,14.67728764624681,96.00377889202444,17.89,3.09,8.74,0.013328477827610938,NA,NA
