intercept,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,-1.1313985600575447,-3.240875906650334,0.9780787865352445,1.0762837293093537,-1.0512084585572599,0.29316285915684115,NA,NA
modeMWH,-4.247875758183153,-6.6317017747355,-1.8640497416308057,1.2162601126121009,-3.4925717896480246,4.7839298391248253e-4,NA,NA
modeMYN,-0.26181763634076155,-2.3562713589181468,1.8326360862366236,1.068618474164918,-0.24500571782212674,0.8064520040876608,NA,NA
modeMDQ,-0.24308404134117256,-2.33656887170949,1.8504007890271448,1.0681241323215422,-0.227580328901319,0.8199725139502528,NA,NA
