intercept,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,-1.686259134725366,-3.5377964769298753,0.16527820747914346,0.9446792679912489,-1.7850070302812941,0.0742601765525649,NA,NA
modeMWH,-5.93041125413598,-8.707142802373111,-3.1536797058988495,1.4167258021778133,-4.1859979150656095,2.8391595338368626e-5,NA,NA
modeMYN,0.3800179423127717,-1.4522622538084182,2.2122981384339617,0.9348540129175754,0.4064997711533354,0.6843754250901026,NA,NA
modeMDQ,1.8868977203969461,0.02871635123940708,3.745079089554485,0.9480691399508547,1.990253285213732,0.046563041188084374,NA,NA
