intercept,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,0.0016786727220305482,2.5935340396234457e-4,0.010865259775416651,0.0015995364976086098,-6.705881445960841,2.001942101681736e-11,NA,NA
modeMWH,0.0016954066096611822,2.6160421767802114e-4,0.010987604089856842,0.0016165870506532518,-6.690892697982695,2.2181326924109654e-11,NA,NA
modeMYN,0.1102536714333108,0.03206708977496641,0.3790762476367311,0.06946972706775124,-3.4994552245706028,4.662098972627185e-4,NA,NA
modeMDQ,0.9217489374477441,0.29192662560957794,2.9103926437403027,0.5407240383092042,-0.1388995223887921,0.8895295483881128,NA,NA
