intercept,slope,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,modeMWH,-1.526,-6.402685669774842,3.349866669643614,2.488,-0.614,0.54,0.596,
modeMDC,modeMYN,1.929,-0.6746909232720153,4.53185700120793,1.328,1.452,0.147,0.186,
modeMDC,modeMDQ,4.015,1.5484243144590797,6.481261816162224,1.258,3.19,0.001,0.003,p<0.01
modeMWH,modeMYN,2.126,-0.3386981045953461,4.591640638967567,1.258,1.691,0.091,0.123,
modeMWH,modeMDQ,4.212,1.883463311181428,6.541351983727747,1.188,3.545,3.9e-04,7.9e-04,p<0.001
modeMYN,modeMDQ,2.154,0.9823003042581662,3.325461301326164,0.598,3.603,3.1e-04,6.6e-04,p<0.001
intercept,genderM,-1.659,-4.4268804736745695,1.1080335029522586,1.412,-1.175,0.24,0.296,
