intercept,slope,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
modeMDC,modeMWH,0.694,0.32934536022305805,1.462310871206933,0.264,-0.961,0.337,0.379,
modeMDC,modeMYN,2.152,1.1047524515951432,4.191209234784159,0.732,2.253,0.024,0.031,p<0.05
modeMDC,modeMDQ,9.502,4.826565086901152,18.705048551007927,3.284,6.515,7.3e-11,2.4e-10,p<0.0001
modeMWH,modeMYN,3.101,1.5278562555881718,6.292563995140609,1.12,3.134,0.002,0.003,p<0.01
modeMWH,modeMDQ,13.691,6.646365263016295,28.204350206811256,5.048,7.097,1.3e-12,6.6e-12,p<0.0001
modeMYN,modeMDQ,4.416,2.3923376791036826,8.150599044541408,1.381,4.749,2.0e-06,4.6e-06,p<0.0001
