intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
modeMDC,modeMWH,-0.4436613753745634,-6.191297939480475,5.303975188731349,2.9267134501253462,-0.15159030186421638,611.0975889351042,0.8795601126466783,NA,NA
modeMDC,modeMYN,-1.055731089575062,-7.142343251331149,5.0308810721810255,3.0993242804741232,-0.3406326650703231,611.4414290633281,0.7334971376769686,NA,NA
modeMDC,modeMDQ,-13.587516744582853,-21.095006589364516,-6.080026899801192,3.8228642100875065,-3.5542765837010544,613.385104998241,4.081780444993235e-4,NA,NA
modeMWH,modeMYN,-0.6120697143585981,-6.704244216907416,5.48010478819022,3.1021578866535577,-0.19730450116414489,611.5649557681041,0.8436548136340302,NA,NA
modeMWH,modeMDQ,-13.143855369667415,-20.680952987566894,-5.606757751767937,3.837942958301081,-3.424713580288782,613.5687832763472,6.565026026240169e-4,NA,NA
modeMYN,modeMDQ,-12.531785655368989,-19.050007148822957,-6.01356416191502,3.3191156061404268,-3.775640002470823,612.7761832003139,1.7513202448964668e-4,NA,NA
acc_phonL*H,acc_phon^[L*]H,-71.7855852839596,-95.52925019301374,-48.04192037490547,12.090482539677112,-5.9373631323962615,614.6458563904226,4.845074417677965e-9,NA,NA
acc_phonL*H,acc_phonL*^[H],-2.5198202711733475,-13.730258163909461,8.690617621562765,5.7084254451661005,-0.4414212457319791,613.1264707864478,0.6590636899207647,NA,NA
acc_phonL*H,acc_phon^[L*H],-3.555777885824987,-10.893403252780262,3.781847481130287,3.736364881872442,-0.9516677300646944,613.1198175110492,0.3416405215310031,NA,NA
acc_phon^[L*]H,acc_phonL*^[H],69.2657650024923,43.6938344251452,94.8376955798394,13.021450051852694,5.319358806175135,614.6121126671172,1.4603835236322883e-7,NA,NA
acc_phon^[L*]H,acc_phon^[L*H],68.2298073899971,44.729366092968064,91.73024868702615,11.966617015005461,5.701678870848861,614.2834996602153,1.8438207005762136e-8,NA,NA
acc_phonL*^[H],acc_phon^[L*H],-1.0359576147043588,-12.539416090160033,10.467500860751317,5.857631712262826,-0.17685605131773713,613.0388667924492,0.8596798727362887,NA,NA
intercept,genderM,-58.067,-94.10130050053033,-22.033475589169505,15.934,-3.644,9.02,0.005346497437156397,NA,NA
