intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
ana_syls0,4.27,3.683314877357226,4.855674335434385,0.28,15.32,17.67,1.2e-11,2.2e-10,p<.001
ana_syls1,3.17,2.631935874199625,3.7116841764949946,0.24,13.04,10.3,9.9e-08,2.4e-07,p<.001
ana_syls2,4.2,3.6514939890383697,4.751003186668271,0.25,16.88,10.71,4.7e-09,1.5e-08,p<.001
ana_syls3,3.71,3.1946288989285474,4.225829461768324,0.23,16.01,10.11,1.6e-08,4.4e-08,p<.001
