intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
wrd_end_syl1,3.1,2.363143737029498,3.843881216737816,0.3,10.22,6.09,4.7e-05,8.6e-05,p<.001
wrd_end_syl2,3.06,2.617360576999923,3.5082867254778902,0.2,15.33,9.94,3.0e-08,7.8e-08,p<.001
wrd_end_syl3,4.01,3.124913471388554,4.890695508463516,0.39,10.22,9.28,2.3e-06,4.8e-06,p<.001
