intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,0.63,-0.11186910006840611,1.3621314624340286,0.31,2.02,6.81,0.085,0.199,
foot_syls1,foot_syls3,0.91,0.4272429721740523,1.3996616383881546,0.24,3.88,23.3,7.4e-04,0.005,p<.01
foot_syls1,foot_syls4,2.05,0.9883631662000816,3.114292219505641,0.48,4.29,10.1,0.002,0.011,p<.05
foot_syls2,foot_syls3,0.29,-0.2747044994555112,0.8513338540801316,0.25,1.14,9.76,0.28,0.438,
foot_syls2,foot_syls4,1.43,0.249743417358123,2.602640250021838,0.51,2.77,8.39,0.023,0.094,(p<.1)
foot_syls3,foot_syls4,1.14,-0.05779568877277019,2.3335406716969844,0.53,2.17,8.65,0.06,0.169,
intercept,genderM,-0.226,-0.8297496425755853,0.3769491977065602,0.274,-0.826,11.04,0.427,0.586,
