Time	F0	IdealF0	SmoothedIdealF0
0.13179705215419504	132.3820836839209	--undefined--	--undefined--
0.14251133786848075	123.65956354496586	121.77589608894026	121.44628267149255
0.15322562358276645	120.30980461550327	121.11756142571797	120.78972993675643
0.16393990929705218	119.75973119027098	120.46278579628414	120.32969807297593
0.1746541950113379	119.4340360019207	119.811549960088	121.11969135025176
0.18536848072562362	119.16271238849552	119.16383478059545	121.81249896701462
0.19608276643990932	118.51847980197122	119.66646174721396	122.72359752765341
0.20679705215419503	120.72556970693742	122.22250408442076	124.00686856406872
0.21751133786848076	121.68344045815851	124.83314277497675	125.6738274595888
0.22822562358276646	126.07810008361213	127.49954398180321	127.73954979543834
0.2389399092970522	131.54953882979933	130.22289877673717	130.22289877673714
0.2496541950113379	134.07188893511162	133.00442367257864	133.00442367257864
0.2603684807256236	135.6313461577821	135.8453611665028	135.51110384857495
0.2710827664399093	138.00617269222192	138.7469802950789	137.66603063962367
0.281797052154195	140.87262289459366	141.71057720114416	139.45105625851775
0.2925113378684807	143.3551944731486	144.73747571278645	140.85100041666811
0.30322562358276645	144.28548890571875	144.587368331009	141.8538652496895
0.3139399092970522	143.85551224421198	143.87888772272507	142.4510065193925
0.32465419501133785	143.16080140035547	143.17387868168873	142.63725767549957
0.3353684807256236	142.46609055649895	142.4723241971604	142.40789605901944
0.3460827664399093	141.7713797126424	141.7742073417533	141.67805778302534
0.356797052154195	141.0766688687859	141.07951127102527	140.80188973980427
0.3675113378684807	140.3819580249294	140.38821922307216	139.8423447613262
0.37822562358276646	139.51924161605479	139.67287532968834	138.80120468667468
0.38893990929705213	138.10450692212072	138.19671313164076	137.68039342194146
0.39965419501133786	136.68977222818668	136.7361520646632	136.4819710183451
0.4103684807256236	135.27503753425262	135.29102724491636	135.2081273661183
0.4210827664399093	133.86030284031858	133.86117553117046	133.86117553117046
0.431797052154195	132.44556814638452	132.44643550638827	132.44643550638827
0.44251133786848074	131.03083345245045	131.0466474595024	131.10941917914687
0.45322562358276647	129.61609875851642	129.6616533673856	129.92344826431912
0.46393990929705214	128.20136406458235	128.29129687701132	128.88465401602585
0.4746541950113379	127.44170486886685	126.93542328780273	127.98966664404949
0.4853684807256236	126.17510230708817	126.13635655041332	127.23559709113535
0.4960827664399093	125.99809041139471	125.99872776986419	126.62002148549523
0.506797052154195	125.86109489294446	125.86124915760712	126.14096815134583
0.5175113378684808	125.7240993744942	125.72392054979188	125.79690707999677
0.5282256235827665	125.58710385604394	125.58674178274694	125.58674178274694
0.5389399092970522	125.45010833759369	125.44971269297935	125.44971269297935
0.5496541950113379	125.31311281914343	125.3128331171746	125.3128331171746
0.5603684807256236	125.17611730069316	125.17610289219634	125.17610289219631
0.5710827664399094	125.59372116419216	125.0395218550862	125.0395218550862
0.5817970521541951	126.29889759722087	124.90308984306364	124.90308984306364
0.5925113378684808	126.99926057853654	124.76680669352578	124.82812771219129
0.6032256235827665	128.1848210789638	124.63067224404705	125.48087719557277
0.6139399092970522	130.03935438981458	124.49468633237919	126.87277832024316
0.6246541950113379	132.60110183924058	124.35884879645094	129.0283577076088
0.6353684807256237	134.2562788876567	124.77372538531782	131.98595027372082
0.6460827664399094	138.73465367972986	131.33526469292326	135.7988376063312
0.656797052154195	140.88658535601414	138.24185900271192	140.5368504341653
0.6675113378684808	145.11135209346696	145.51165389744284	146.28850277492813
0.6782256235827665	153.16596792677055	153.16374919085698	153.16374919085703
0.6889399092970522	161.22058376007413	161.21824910830742	161.21824910830742
0.699654195011338	169.2751995933778	169.69631510626277	169.02371633340863
0.7103684807256236	176.4214020283727	178.62022146945736	175.7289395562011
0.7210827664399093	183.14623049629995	188.0134138317569	181.17619147431736
0.7317970521541951	187.62262765456592	197.90057077449035	185.23419388972465
0.7425113378684808	188.0052821474775	200.99366460990387	187.803373496654
0.7532256235827665	187.00479011673985	196.2006052625146	188.81992228031754
0.7639399092970522	186.71131327565342	191.52184512924316	188.25843138923744
0.7746541950113379	186.6034755967406	186.95465853752845	186.13294669431738
0.7853684807256236	183.49334597603797	182.4963848134266	184.71207136277684
0.7960827664399094	178.14619320411325	178.14442673160127	182.49638481342657
0.8067970521541951	173.89800529875086	173.8962490022763	178.1444267316013
0.8175113378684807	170.3563014885009	169.74937679426927	173.8962490022763
0.8282256235827665	166.7716981592205	--undefined--	--undefined--
0.8389399092970522	163.5272435180163	--undefined--	--undefined--
