Time	F0	IdealF0	SmoothedIdealF0
0.25989229024943306	213.01578967210207	--undefined--	--undefined--
0.2656615210186638	213.01578967210207	--undefined--	--undefined--
0.2714307517878946	213.01578967210207	220.98422511205794	222.16711871001337
0.27719998255712536	215.11295754583065	222.16711871001337	223.3563441502683
0.28296921332635616	217.69667358091283	223.3563441502683	224.55193532617287
0.2887384440955869	220.88442089546518	224.5519353261728	225.1521287062477
0.29450767486481766	224.25062355173984	225.75392631250287	225.75392631250287
0.30027690563404846	227.92506725280757	226.96235136643125	226.96235136643125
0.3060461364032792	230.00869662610987	228.17724492850397	228.17724492850397
0.31181536717251	231.17132823070588	229.3986416236217	229.3986416236217
0.31758459794174076	232.3339598353019	230.62657626202702	230.62657626202702
0.3233538287109715	233.38900223961178	231.86108384029595	231.86108384029595
0.3291230594802023	233.90609864249112	233.10219954233585	233.10219954233582
0.33489229024943307	234.4034801510562	234.3499587403878	234.34995874038785
0.3406615210186638	234.8750806439796	235.604396996035	235.604396996035
0.3464307517878946	236.1136562116994	236.86555006121614	236.8655500612162
0.35219998255712537	237.68093538290339	238.13345387924448	238.13345387924443
0.3579692133263561	238.8104490418123	239.4081445858319	239.4081445858319
0.3637384440955869	240.06019063909218	240.6896585101193	240.6896585101193
0.36950767486481767	241.75456593921064	241.97803217571158	241.97803217571158
0.3752769056340485	243.23371283681644	243.27330230171884	243.25155094078968
0.3810461364032792	244.49763133190953	244.5755058038025	244.4610049476423
0.38681536717250997	245.36723193431632	245.884679795228	245.60537389476394
0.3925845979417408	246.12484405954808	247.20086158792208	246.68368919793494
0.3983538287109715	247.1150743560664	248.3241726421743	247.69503535606617
0.40412305948020233	248.1053046525847	249.00392005539632	248.63855124626286
0.4098922902494331	249.095534949103	249.68552816764281	249.51343134554227
0.4156615210186638	250.0857652456213	250.3690020722775	250.3189268767806
0.42143075178789463	251.0759955421396	251.05434687660656	251.05434687660656
0.4271999825571254	252.0662258386579	251.74156770191632	251.74156770191632
0.43296921332635613	253.0564561351762	252.43066968351204	252.43066968351204
0.43873844409558693	254.04668643169452	253.121657970756	253.12165797075593
0.4445076748648177	254.90432343492	253.8145377271058	253.8145377271058
0.45027690563404843	255.53293565882154	254.50931413015363	254.5093141301536
0.45604613640327923	255.51808163390623	255.20599237166414	255.20599237166402
0.46181536717251	255.13069451757062	255.90457765761357	255.90457765761357
0.4675845979417408	254.74330740123497	256.60507520822904	256.605075208229
0.47335382871097154	254.35592028489936	257.30749025802686	257.30749025802675
0.4791230594802023	253.9685331685637	258.011828055852	257.6346117616815
0.4848922902494331	253.5811460522281	258.71809386491753	257.4548289046484
0.49066152101866384	253.19375893589248	259.4262929628435	256.769202307223
0.49643075178789464	252.80637181955683	260.13643064169685	255.581772257989
0.5021999825571254	252.4189847032212	257.4362439368148	253.8995190585259
0.5079692133263561	249.84108453106722	253.60766590810945	251.73229467899523
0.5137384440955869	247.06044453681562	249.83602628674615	249.09272666081827
0.5195076748648176	243.8618456211095	246.12047828778122	245.99609557784535
0.5252769056340485	240.66324670540328	242.46018771961104	242.4601877196111
0.5310461364032792	237.46464778969715	238.8543327966853	238.8543327966853
0.53681536717251	234.266048873991	235.302103955004	235.302103955004
0.5425845979417407	231.06744995828484	231.8027036703596	231.80270367035956
0.5483538287109715	227.8688510425787	228.355346279282	228.35534627928192
0.5541230594802024	224.6702521268725	224.959257802646	224.95925780264602
0.5598922902494331	221.47165321116634	221.61367577190262	221.61367577190262
0.5656615210186638	218.2730542954602	218.31784905789416	218.31784905789422
0.5714307517878946	215.07445537975406	215.0710377022157	215.07103770221576
0.5771999825571253	211.87585646404793	211.8725127510839	211.87251275108392
0.5829692133263562	208.67725754834171	208.721556091677	208.72155609167703
0.588738444095587	205.4786586326356	205.61746029090884	205.63941718190586
0.5945076748648177	202.28005971692943	202.5595284366002	202.75995490742935
0.6002769056340485	199.08146080122327	199.5470739810122	200.0758952440596
0.6060461364032792	196.21175078496464	196.57942058670753	197.58051491893
0.6118153671725101	193.53245013154395	193.84209766024517	195.26761339082213
0.6175845979417408	191.98726764727556	192.29661463786246	193.13148720586008
0.6233538287109716	190.56809829291296	190.7634535919818	191.16690658027014
0.6291230594802023	189.14892893855034	189.24251628075726	189.36909407572443
0.6348922902494331	187.72975958418772	187.733705245615	187.733705245615
0.6406615210186638	186.31059022982512	186.23692380500847	186.23692380500844
0.6464307517878947	184.89142087546247	184.7520760482229	184.7520760482229
0.6521999825571254	183.47225152109988	183.27906682922986	183.27906682922986
0.6579692133263562	182.05308216673725	181.81780176059038	181.81780176059038
0.6637384440955869	180.63391281237463	180.36818720740672	180.36818720740675
0.6695076748648177	178.15036644224006	178.93013028132262	178.93013028132262
0.6752769056340485	176.90859325717275	177.50353883457092	177.50353883457092
0.6810461364032793	175.66682007210545	176.08832145406922	176.08832145406924
0.68681536717251	174.42504688703818	174.68438745556224	174.68438745556224
0.6925845979417408	173.1832737019709	173.29164687781073	173.29164687781073
0.6983538287109715	171.9415005169036	171.91001047682727	171.9100104768272
0.7041230594802023	170.6997273318363	170.53938972015732	170.5393897201573
0.7098922902494331	169.45795414676903	169.17969678120667	169.17969678120667
0.7156615210186639	168.21618096170172	167.83084453361343	167.83084453361343
0.7214307517878946	166.97440777663445	166.49274654566514	166.4927465456651
0.7271999825571254	165.73263459156715	165.16531707476045	165.16531707476042
0.7329692133263561	164.49086140649985	163.84847106191495	163.84847106191495
0.738738444095587	163.24908822143257	162.54212412631074	162.54212412631077
0.7445076748648177	160.765541851298	161.24619255988944	161.24619255988944
