intercept,slope,estimate,conf.low,conf.high,std.error,z.value,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,0.832,-0.32740360087718356,1.991586509338358,0.592,1.407,0.15956559936793768,NA,NA
foot_syls1,foot_syls3,2.042,0.8192910419071475,3.264667399396492,0.624,3.273,0.0010630558268796837,NA,NA
foot_syls1,foot_syls4,4.063,2.31743681420627,5.808205839331235,0.891,4.562,5.0594111844869475e-6,NA,NA
foot_syls2,foot_syls3,1.167,-0.07244738001612094,2.4060854591035277,0.632,1.845,0.06498159671108267,NA,NA
foot_syls2,foot_syls4,3.297,1.5006063781497505,5.092947532146669,0.916,3.597,3.2140020628045583e-4,NA,NA
foot_syls3,foot_syls4,2.247,0.4457900035758431,4.048543798136987,0.919,2.445,0.014485221350094918,NA,NA
intercept,genderM,-3.031,-5.413432939055905,-0.6481039871577781,1.216,-2.493,0.012663673449105298,NA,NA
