intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,3.03,2.4696539552104797,3.5866315046938206,0.19,15.75,3.59,1.905591979796239e-4,NA,NA
foot_syls2,2.85,2.2717585927083377,3.4240416733501826,0.19,15.38,3.13,4.751198826212138e-4,NA,NA
foot_syls3,2.86,2.2634389501477887,3.4606058446592485,0.18,15.86,2.8,7.979578834829321e-4,NA,NA
foot_syls4,2.85,2.2723641657339395,3.422585936747461,0.19,15.21,3.2,4.2873018296663197e-4,NA,NA
