intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
ana_syls0,103.95,53.360536822947886,154.53486267182302,21.49,4.84,7.17,0.0017653157136149073,NA,NA
ana_syls1,68.97,36.355317657695814,101.5822451809197,13.81,4.99,7.05,0.0015429179107358827,NA,NA
