intercept,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,2.32,1.4095422435225853,3.230569938007214,0.43,5.42,15.51,6.371454920981934e-5,NA,NA
foot_syls2,2.91,2.0317947390718616,3.7811669732268745,0.41,7.17,13.23,6.630526603441508e-6,NA,NA
foot_syls3,3.2,2.333584060325263,4.07136307359699,0.4,8.06,11.61,4.301975032565428e-6,NA,NA
foot_syls4,2.93,2.0329467627845275,3.835140366495089,0.42,7.01,13.47,7.601838786666038e-6,NA,NA
