intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
ana_syls0,ana_syls1,0.91,0.5341597227635402,1.287281026528722,0.19,4.75,472.86,2.6715012355799974e-6,NA,NA
ana_syls0,ana_syls2,0.23,-0.3661993368253098,0.8245816742243577,0.3,0.76,472.91,0.44978036242300423,NA,NA
ana_syls0,ana_syls3,0.09,-0.5104384127701775,0.6852648038217861,0.3,0.29,473.11,0.7740041184345089,NA,NA
ana_syls1,ana_syls2,-0.68,-1.1417197499465164,-0.22133866194825064,0.23,-2.91,472.87,0.0037835450809408904,NA,NA
ana_syls1,ana_syls3,-0.82,-1.286663383376545,-0.35995097486581734,0.24,-3.49,473.07,5.254194867066313e-4,NA,NA
ana_syls2,ana_syls3,-0.14,-0.6179165367971587,0.33436059044957234,0.24,-0.59,471.68,0.5587519384473767,NA,NA
foot_syls1,foot_syls2,-0.09,-0.5744822088946424,0.38821687459839255,0.24,-0.38,475.51,0.7039769435388075,NA,NA
foot_syls1,foot_syls3,-0.11,-0.6293677927918881,0.41904051055906066,0.27,-0.39,476.35,0.6936088056387352,NA,NA
foot_syls1,foot_syls4,0,-0.5644347851295415,0.570614925451461,0.29,0.01,475.19,0.9914681663490529,NA,NA
foot_syls2,foot_syls3,-0.01,-0.5266085156691366,0.5025465677336124,0.26,-0.05,475.38,0.9633761688048528,NA,NA
foot_syls2,foot_syls4,0.1,-0.4741625782722063,0.6666080528904088,0.29,0.33,474.82,0.7404232700810751,NA,NA
foot_syls3,foot_syls4,0.11,-0.3237761779605205,0.5402836005152667,0.22,0.49,473.3,0.6226881197006069,NA,NA
wrd_end_syl1,wrd_end_syl2,-0.2,-0.5794780374340315,0.17719155538805356,0.19,-1.04,475.29,0.2967004791264475,NA,NA
wrd_end_syl1,wrd_end_syl3,-0.47,-1.0701549303169788,0.1283654935764515,0.3,-1.54,475.99,0.12324007732168038,NA,NA
wrd_end_syl2,wrd_end_syl3,-0.27,-0.7385001422782707,0.1989971875901726,0.24,-1.13,479.41,0.2587223048921471,NA,NA
intercept,acc_phonL*,-0.183,-1.0697464896651299,0.7041101148836657,0.451,-0.405,484,0.6856486893059346,NA,NA
intercept,pn_new_wordTRUE,-0.769,-1.2841750523243844,-0.25377348539726197,0.262,-2.933,473.59,0.0035210808074536614,NA,NA
intercept,genderM,0.603,-0.052299142343430804,1.2574246106855473,0.272,2.216,6.42,0.06564330758885774,NA,NA
