term,sumsq,meansq,NumDF,DenDF,F value,p.value,p.adj (BH),signif.
acc_phon,382720.021,191360.011,2,381.455,147.396,3.7e-48,6.7e-47,_p_ < .05
ana_syls,77283.148,25761.049,3,14.148,19.843,2.5e-05,8.8e-05,_p_ < .05
foot_syls,48695.648,16231.883,3,28.445,12.503,2.2e-05,8.8e-05,_p_ < .05
wrd_end_syl,1886.822,943.411,2,87.345,0.727,0.486,0.547,
pn_new_word,1056.026,1056.026,1,5.762,0.813,0.403,0.498,
gender,4673.962,4673.962,1,10.262,3.6,0.086,0.147,
