intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,0.59,0.0775447139646569,1.095304750163947,0.26,2.27,340.45,0.024036260742424577,NA,NA
foot_syls1,foot_syls3,0.88,0.39425387240415394,1.3705741483873408,0.25,3.56,330.65,4.3163382532757555e-4,NA,NA
foot_syls1,foot_syls4,0.61,0.015982589128487046,1.2119923944936573,0.3,2.02,267.47,0.04422446508324181,NA,NA
foot_syls2,foot_syls3,0.3,-0.13731954338535002,0.7292980044093623,0.22,1.34,284.31,0.17984007447771963,NA,NA
foot_syls2,foot_syls4,0.03,-0.5247809983916094,0.5799063899592694,0.28,0.1,226.69,0.9217572920816559,NA,NA
foot_syls3,foot_syls4,-0.27,-0.629179803796726,0.0923281163980087,0.18,-1.46,409.57,0.144324419107171,NA,NA
